date,vessel_type,origin_country,freight_rate_usd_per_tonne,bunker_price_usd_per_tonne_ifo380,port_congestion_index
2023-10-12,Handysize,Mozambique,12.48,523.8,0.711
2023-10-13,Handysize,Mozambique,12.53,532.3,0.256
2023-10-14,Handysize,Mozambique,12.52,507.7,0.498
2023-10-15,Handysize,Mozambique,12.74,518.1,0.221
2023-10-16,Handysize,Mozambique,13.14,520.6,0.335
2023-10-17,Handysize,Mozambique,13.06,524.1,0.398
2023-10-18,Handysize,Mozambique,12.36,513.8,0.179
2023-10-19,Handysize,Mozambique,12.24,489.0,0.441
2023-10-20,Handysize,Mozambique,12.2,506.1,0.388
2023-10-21,Handysize,Mozambique,12.2,539.9,0.518
2023-10-22,Handysize,Mozambique,12.18,499.3,0.359
2023-10-23,Handysize,Mozambique,11.76,523.4,0.567
2023-10-24,Handysize,Mozambique,11.76,510.5,0.578
2023-10-25,Handysize,Mozambique,12.37,518.3,0.294
2023-10-26,Handysize,Mozambique,12.35,498.6,0.502
2023-10-27,Handysize,Mozambique,12.13,499.1,0.539
2023-10-28,Handysize,Mozambique,12.04,523.2,0.479
2023-10-29,Handysize,Mozambique,11.99,497.2,0.321
2023-10-30,Handysize,Mozambique,11.96,495.2,0.198
2023-10-31,Handysize,Mozambique,12.26,516.7,0.357
2023-11-01,Handysize,Mozambique,12.45,514.3,0.258
2023-11-02,Handysize,Mozambique,12.16,527.3,0.324
2023-11-03,Handysize,Mozambique,12.44,501.2,0.295
2023-11-04,Handysize,Mozambique,12.22,515.7,0.144
2023-11-05,Handysize,Mozambique,12.42,500.4,0.141
2023-11-06,Handysize,Mozambique,12.74,516.3,0.54
2023-11-07,Handysize,Mozambique,12.43,542.7,0.252
2023-11-08,Handysize,Mozambique,12.63,520.1,0.482
2023-11-09,Handysize,Mozambique,12.87,507.1,0.252
2023-11-10,Handysize,Mozambique,12.59,517.3,0.419
2023-11-11,Handysize,Mozambique,12.78,507.2,0.461
2023-11-12,Handysize,Mozambique,12.63,483.3,0.286
2023-11-13,Handysize,Mozambique,12.59,499.9,0.511
2023-11-14,Handysize,Mozambique,12.72,480.5,0.146
2023-11-15,Handysize,Mozambique,12.8,529.0,0.352
2023-11-16,Handysize,Mozambique,13.15,527.8,0.304
2023-11-17,Handysize,Mozambique,13.45,515.9,0.25
2023-11-18,Handysize,Mozambique,13.24,520.8,0.332
2023-11-19,Handysize,Mozambique,12.89,508.7,0.447
2023-11-20,Handysize,Mozambique,13.16,514.7,0.685
2023-11-21,Handysize,Mozambique,12.87,508.1,0.04
2023-11-22,Handysize,Mozambique,13.04,494.3,0.32
2023-11-23,Handysize,Mozambique,12.88,474.4,0.08
2023-11-24,Handysize,Mozambique,12.83,489.7,0.23
2023-11-25,Handysize,Mozambique,12.71,505.2,0.341
2023-11-26,Handysize,Mozambique,12.62,531.9,0.353
2023-11-27,Handysize,Mozambique,12.42,513.8,0.329
2023-11-28,Handysize,Mozambique,12.73,517.6,0.503
2023-11-29,Handysize,Mozambique,12.46,525.5,0.405
2023-11-30,Handysize,Mozambique,12.51,502.0,0.089
2023-12-01,Handysize,Mozambique,12.35,506.2,0.389
2023-12-02,Handysize,Mozambique,12.26,489.2,0.356
2023-12-03,Handysize,Mozambique,12.43,525.1,0.34
2023-12-04,Handysize,Mozambique,12.61,519.9,0.513
2023-12-05,Handysize,Mozambique,12.78,487.1,0.215
2023-12-06,Handysize,Mozambique,13.12,503.7,0.45
2023-12-07,Handysize,Mozambique,13.1,511.1,0.0
2023-12-08,Handysize,Mozambique,13.08,497.2,0.158
2023-12-09,Handysize,Mozambique,13.03,479.4,0.187
2023-12-10,Handysize,Mozambique,12.58,496.6,0.0
2023-12-11,Handysize,Mozambique,12.37,472.0,0.284
2023-12-12,Handysize,Mozambique,12.35,521.6,0.5
2023-12-13,Handysize,Mozambique,12.64,514.1,0.553
2023-12-14,Handysize,Mozambique,12.47,505.5,0.326
2023-12-15,Handysize,Mozambique,12.57,497.7,0.279
2023-12-16,Handysize,Mozambique,12.66,505.9,0.391
2023-12-17,Handysize,Mozambique,13.1,504.6,0.523
2023-12-18,Handysize,Mozambique,13.09,493.6,0.123
2023-12-19,Handysize,Mozambique,12.8,505.5,0.246
2023-12-20,Handysize,Mozambique,13.18,506.8,0.384
2023-12-21,Handysize,Mozambique,13.31,517.0,0.239
2023-12-22,Handysize,Mozambique,13.39,476.5,0.598
2023-12-23,Handysize,Mozambique,13.43,506.2,0.357
2023-12-24,Handysize,Mozambique,13.97,510.2,0.206
2023-12-25,Handysize,Mozambique,14.32,477.9,0.329
2023-12-26,Handysize,Mozambique,13.85,483.6,0.435
2023-12-27,Handysize,Mozambique,13.72,497.1,0.551
2023-12-28,Handysize,Mozambique,13.92,507.1,0.133
2023-12-29,Handysize,Mozambique,13.51,479.8,0.352
2023-12-30,Handysize,Mozambique,13.73,531.6,0.347
2023-12-31,Handysize,Mozambique,13.4,516.9,0.035
2024-01-01,Handysize,Mozambique,13.98,521.1,0.29
2024-01-02,Handysize,Mozambique,13.91,503.0,0.122
2024-01-03,Handysize,Mozambique,13.54,494.4,0.221
2024-01-04,Handysize,Mozambique,13.66,487.5,0.317
2024-01-05,Handysize,Mozambique,13.37,501.8,0.197
2024-01-06,Handysize,Mozambique,13.35,524.9,0.486
2024-01-07,Handysize,Mozambique,13.47,492.6,0.24
2024-01-08,Handysize,Mozambique,13.82,512.0,0.569
2024-01-09,Handysize,Mozambique,13.46,519.8,0.157
2024-01-10,Handysize,Mozambique,13.32,493.4,0.335
2024-01-11,Handysize,Mozambique,13.57,481.8,0.0
2024-01-12,Handysize,Mozambique,13.98,498.9,0.041
2024-01-13,Handysize,Mozambique,13.59,495.4,0.264
2024-01-14,Handysize,Mozambique,13.95,502.2,0.005
2024-01-15,Handysize,Mozambique,14.18,493.1,0.31
2024-01-16,Handysize,Mozambique,14.12,509.0,0.437
2024-01-17,Handysize,Mozambique,14.24,486.7,0.435
2024-01-18,Handysize,Mozambique,14.58,516.2,0.019
2024-01-19,Handysize,Mozambique,14.51,475.5,0.07
2024-01-20,Handysize,Mozambique,14.25,480.0,0.389
2024-01-21,Handysize,Mozambique,14.33,514.9,0.251
2024-01-22,Handysize,Mozambique,14.13,483.1,0.245
2024-01-23,Handysize,Mozambique,14.22,475.5,0.033
2024-01-24,Handysize,Mozambique,14.54,501.9,0.426
2024-01-25,Handysize,Mozambique,14.95,489.4,0.011
2024-01-26,Handysize,Mozambique,14.85,471.0,0.378
2024-01-27,Handysize,Mozambique,14.15,516.1,0.536
2024-01-28,Handysize,Mozambique,14.43,487.1,0.059
2024-01-29,Handysize,Mozambique,13.95,508.9,0.426
2024-01-30,Handysize,Mozambique,14.1,494.5,0.314
2024-01-31,Handysize,Mozambique,13.88,469.1,0.249
2024-02-01,Handysize,Mozambique,13.78,482.6,0.281
2024-02-02,Handysize,Mozambique,13.56,514.4,0.201
2024-02-03,Handysize,Mozambique,13.64,488.7,0.31
2024-02-04,Handysize,Mozambique,14.18,497.0,0.018
2024-02-05,Handysize,Mozambique,14.25,486.5,0.0
2024-02-06,Handysize,Mozambique,14.24,507.5,0.346
2024-02-07,Handysize,Mozambique,14.91,481.5,0.112
2024-02-08,Handysize,Mozambique,14.82,533.1,0.365
2024-02-09,Handysize,Mozambique,14.66,503.3,0.387
2024-02-10,Handysize,Mozambique,14.93,516.2,0.267
2024-02-11,Handysize,Mozambique,15.01,506.2,0.387
2024-02-12,Handysize,Mozambique,15.52,483.3,0.227
2024-02-13,Handysize,Mozambique,16.15,488.2,0.22
2024-02-14,Handysize,Mozambique,15.98,470.4,0.324
2024-02-15,Handysize,Mozambique,15.84,490.1,0.178
2024-02-16,Handysize,Mozambique,16.0,501.1,0.26
2024-02-17,Handysize,Mozambique,16.16,478.7,0.226
2024-02-18,Handysize,Mozambique,16.03,484.3,0.272
2024-02-19,Handysize,Mozambique,16.03,497.6,0.252
2024-02-20,Handysize,Mozambique,16.2,517.9,0.145
2024-02-21,Handysize,Mozambique,16.5,457.9,0.236
2024-02-22,Handysize,Mozambique,16.47,501.4,0.049
2024-02-23,Handysize,Mozambique,16.67,489.0,0.44
2024-02-24,Handysize,Mozambique,16.85,487.0,0.201
2024-02-25,Handysize,Mozambique,16.69,500.7,0.406
2024-02-26,Handysize,Mozambique,16.52,481.4,0.353
2024-02-27,Handysize,Mozambique,16.94,501.2,0.2
2024-02-28,Handysize,Mozambique,16.72,469.9,0.134
2024-02-29,Handysize,Mozambique,16.73,485.7,0.351
2024-03-01,Handysize,Mozambique,16.87,494.2,0.169
2024-03-02,Handysize,Mozambique,17.07,471.0,0.12
2024-03-03,Handysize,Mozambique,16.94,479.0,0.258
2024-03-04,Handysize,Mozambique,16.55,497.4,0.511
2024-03-05,Handysize,Mozambique,16.49,481.0,0.085
2024-03-06,Handysize,Mozambique,16.72,460.0,0.261
2024-03-07,Handysize,Mozambique,16.65,515.1,0.323
2024-03-08,Handysize,Mozambique,16.59,483.7,0.152
2024-03-09,Handysize,Mozambique,16.86,476.6,0.256
2024-03-10,Handysize,Mozambique,16.9,496.5,0.346
2024-03-11,Handysize,Mozambique,17.04,507.8,0.433
2024-03-12,Handysize,Mozambique,16.34,493.0,0.113
2024-03-13,Handysize,Mozambique,16.56,464.2,0.177
2024-03-14,Handysize,Mozambique,16.25,472.6,0.305
2024-03-15,Handysize,Mozambique,16.08,506.4,0.314
2024-03-16,Handysize,Mozambique,15.88,480.2,0.359
2024-03-17,Handysize,Mozambique,16.21,487.5,0.221
2024-03-18,Handysize,Mozambique,15.98,514.5,0.285
2024-03-19,Handysize,Mozambique,16.45,492.8,0.083
2024-03-20,Handysize,Mozambique,16.54,476.2,0.138
2024-03-21,Handysize,Mozambique,16.08,481.0,0.023
2024-03-22,Handysize,Mozambique,16.24,498.6,0.301
2024-03-23,Handysize,Mozambique,15.87,485.7,0.107
2024-03-24,Handysize,Mozambique,15.59,489.9,0.282
2024-03-25,Handysize,Mozambique,14.87,467.9,0.18
2024-03-26,Handysize,Mozambique,14.5,493.6,0.37
2024-03-27,Handysize,Mozambique,14.37,472.7,0.19
2024-03-28,Handysize,Mozambique,14.13,488.6,0.085
2024-03-29,Handysize,Mozambique,14.64,495.2,0.104
2024-03-30,Handysize,Mozambique,15.02,444.5,0.32
2024-03-31,Handysize,Mozambique,14.92,487.8,0.478
2024-04-01,Handysize,Mozambique,14.86,466.2,0.158
2024-04-02,Handysize,Mozambique,15.66,471.9,0.315
2024-04-03,Handysize,Mozambique,15.81,455.2,0.163
2024-04-04,Handysize,Mozambique,15.64,506.3,0.162
2024-04-05,Handysize,Mozambique,15.5,501.6,0.275
2024-04-06,Handysize,Mozambique,15.26,483.4,0.342
2024-04-07,Handysize,Mozambique,15.27,494.1,0.101
2024-04-08,Handysize,Mozambique,14.93,487.0,0.322
2024-04-09,Handysize,Mozambique,14.85,477.7,0.287
2024-04-10,Handysize,Mozambique,14.74,483.9,0.129
2024-04-11,Handysize,Mozambique,14.67,509.0,0.002
2024-04-12,Handysize,Mozambique,14.16,456.7,0.112
2024-04-13,Handysize,Mozambique,14.24,476.2,0.349
2024-04-14,Handysize,Mozambique,14.14,507.3,0.397
2024-04-15,Handysize,Mozambique,13.66,489.5,0.482
2024-04-16,Handysize,Mozambique,13.52,474.2,0.431
2024-04-17,Handysize,Mozambique,13.56,485.7,0.472
2024-04-18,Handysize,Mozambique,13.81,489.0,0.061
2024-04-19,Handysize,Mozambique,13.99,451.3,0.309
2024-04-20,Handysize,Mozambique,14.07,476.0,0.215
2024-04-21,Handysize,Mozambique,13.88,481.2,0.413
2024-04-22,Handysize,Mozambique,13.89,487.7,0.429
2024-04-23,Handysize,Mozambique,14.07,504.2,0.338
2024-04-24,Handysize,Mozambique,13.72,472.4,0.169
2024-04-25,Handysize,Mozambique,13.85,502.2,0.0
2024-04-26,Handysize,Mozambique,14.3,463.5,0.334
2024-04-27,Handysize,Mozambique,14.4,477.8,0.329
2024-04-28,Handysize,Mozambique,14.13,482.7,0.124
2024-04-29,Handysize,Mozambique,14.24,472.9,0.455
2024-04-30,Handysize,Mozambique,14.17,487.3,0.242
2024-05-01,Handysize,Mozambique,14.41,465.0,0.472
2024-05-02,Handysize,Mozambique,14.4,475.2,0.327
2024-05-03,Handysize,Mozambique,14.7,482.7,0.209
2024-05-04,Handysize,Mozambique,14.79,476.9,0.312
2024-05-05,Handysize,Mozambique,14.87,468.1,0.217
2024-05-06,Handysize,Mozambique,14.78,460.1,0.165
2024-05-07,Handysize,Mozambique,14.89,485.1,0.595
2024-05-08,Handysize,Mozambique,15.08,449.7,0.226
2024-05-09,Handysize,Mozambique,15.1,462.4,0.267
2024-05-10,Handysize,Mozambique,14.57,455.5,0.166
2024-05-11,Handysize,Mozambique,14.89,460.3,0.61
2024-05-12,Handysize,Mozambique,14.31,471.4,0.328
2024-05-13,Handysize,Mozambique,14.2,475.7,0.157
2024-05-14,Handysize,Mozambique,14.27,443.5,0.406
2024-05-15,Handysize,Mozambique,14.62,457.8,0.091
2024-05-16,Handysize,Mozambique,14.4,453.2,0.258
2024-05-17,Handysize,Mozambique,14.55,459.8,0.27
2024-05-18,Handysize,Mozambique,14.3,473.7,0.044
2024-05-19,Handysize,Mozambique,14.51,453.7,0.192
2024-05-20,Handysize,Mozambique,14.11,483.0,0.224
2024-05-21,Handysize,Mozambique,14.14,464.0,0.075
2024-05-22,Handysize,Mozambique,14.29,465.0,0.344
2024-05-23,Handysize,Mozambique,14.21,462.0,0.498
2024-05-24,Handysize,Mozambique,14.09,484.2,0.013
2024-05-25,Handysize,Mozambique,14.03,462.5,0.307
2024-05-26,Handysize,Mozambique,13.76,447.7,0.359
2024-05-27,Handysize,Mozambique,13.86,470.5,0.383
2024-05-28,Handysize,Mozambique,13.61,433.2,0.321
2024-05-29,Handysize,Mozambique,13.52,481.9,0.491
2024-05-30,Handysize,Mozambique,12.98,480.1,0.169
2024-05-31,Handysize,Mozambique,13.29,458.3,0.287
2024-06-01,Handysize,Mozambique,12.83,471.4,0.304
2024-06-02,Handysize,Mozambique,13.04,511.6,0.265
2024-06-03,Handysize,Mozambique,12.73,456.6,0.061
2024-06-04,Handysize,Mozambique,12.7,450.8,0.071
2024-06-05,Handysize,Mozambique,12.74,448.9,0.488
2024-06-06,Handysize,Mozambique,12.79,443.0,0.356
2024-06-07,Handysize,Mozambique,13.15,465.9,0.237
2024-06-08,Handysize,Mozambique,13.39,470.8,0.464
2024-06-09,Handysize,Mozambique,13.54,486.7,0.128
2024-06-10,Handysize,Mozambique,13.76,434.7,0.258
2024-06-11,Handysize,Mozambique,13.66,464.7,0.334
2024-06-12,Handysize,Mozambique,13.36,441.1,0.518
2024-06-13,Handysize,Mozambique,13.22,469.1,0.241
2024-06-14,Handysize,Mozambique,12.96,464.4,0.344
2024-06-15,Handysize,Mozambique,12.41,439.1,0.377
2024-06-16,Handysize,Mozambique,12.55,454.7,0.244
2024-06-17,Handysize,Mozambique,12.61,451.6,0.259
2024-06-18,Handysize,Mozambique,12.81,476.1,0.279
2024-06-19,Handysize,Mozambique,12.71,468.0,0.1
2024-06-20,Handysize,Mozambique,12.93,453.0,0.193
2024-06-21,Handysize,Mozambique,13.0,454.7,0.144
2024-06-22,Handysize,Mozambique,12.78,437.2,0.377
2024-06-23,Handysize,Mozambique,12.79,433.8,0.199
2024-06-24,Handysize,Mozambique,12.54,463.1,0.367
2024-06-25,Handysize,Mozambique,12.06,457.8,0.387
2024-06-26,Handysize,Mozambique,11.72,452.3,0.274
2024-06-27,Handysize,Mozambique,11.51,442.9,0.449
2024-06-28,Handysize,Mozambique,11.53,461.1,0.405
2024-06-29,Handysize,Mozambique,11.58,473.6,0.327
2024-06-30,Handysize,Mozambique,11.32,461.0,0.179
2024-07-01,Handysize,Mozambique,10.94,465.3,0.457
2024-07-02,Handysize,Mozambique,10.98,450.2,0.317
2024-07-03,Handysize,Mozambique,11.45,462.5,0.536
2024-07-04,Handysize,Mozambique,11.65,458.9,0.537
2024-07-05,Handysize,Mozambique,11.55,483.5,0.511
2024-07-06,Handysize,Mozambique,11.49,461.1,0.511
2024-07-07,Handysize,Mozambique,11.22,448.3,0.375
2024-07-08,Handysize,Mozambique,11.55,466.2,0.339
2024-07-09,Handysize,Mozambique,11.46,438.0,0.355
2024-07-10,Handysize,Mozambique,11.72,470.2,0.526
2024-07-11,Handysize,Mozambique,11.41,433.0,0.209
2024-07-12,Handysize,Mozambique,11.63,433.8,0.364
2024-07-13,Handysize,Mozambique,11.98,447.3,0.405
2024-07-14,Handysize,Mozambique,11.7,439.5,0.306
2024-07-15,Handysize,Mozambique,11.67,424.7,0.465
2024-07-16,Handysize,Mozambique,12.07,433.8,0.503
2024-07-17,Handysize,Mozambique,12.04,434.2,0.505
2024-07-18,Handysize,Mozambique,11.66,457.7,0.022
2024-07-19,Handysize,Mozambique,11.52,469.3,0.522
2024-07-20,Handysize,Mozambique,11.81,485.4,0.443
2024-07-21,Handysize,Mozambique,12.21,459.8,0.313
2024-07-22,Handysize,Mozambique,12.31,418.3,0.312
2024-07-23,Handysize,Mozambique,12.36,462.3,0.356
2024-07-24,Handysize,Mozambique,12.63,468.0,0.29
2024-07-25,Handysize,Mozambique,12.98,458.7,0.422
2024-07-26,Handysize,Mozambique,13.37,452.1,0.62
2024-07-27,Handysize,Mozambique,13.12,458.8,0.186
2024-07-28,Handysize,Mozambique,13.72,425.5,0.57
2024-07-29,Handysize,Mozambique,13.88,453.4,0.395
2024-07-30,Handysize,Mozambique,14.01,461.2,0.431
2024-07-31,Handysize,Mozambique,14.43,416.8,0.383
2024-08-01,Handysize,Mozambique,14.11,460.2,0.3
2024-08-02,Handysize,Mozambique,14.46,440.2,0.359
2024-08-03,Handysize,Mozambique,14.01,449.4,0.382
2024-08-04,Handysize,Mozambique,14.09,437.7,0.237
2024-08-05,Handysize,Mozambique,14.3,433.1,0.652
2024-08-06,Handysize,Mozambique,14.05,453.9,0.63
2024-08-07,Handysize,Mozambique,14.37,440.7,0.424
2024-08-08,Handysize,Mozambique,13.85,446.1,0.378
2024-08-09,Handysize,Mozambique,13.3,446.6,0.377
2024-08-10,Handysize,Mozambique,13.28,429.6,0.609
2024-08-11,Handysize,Mozambique,13.18,421.2,0.42
2024-08-12,Handysize,Mozambique,13.08,419.3,0.213
2024-08-13,Handysize,Mozambique,13.12,438.8,0.243
2024-08-14,Handysize,Mozambique,13.17,445.0,0.6
2024-08-15,Handysize,Mozambique,12.96,427.6,0.441
2024-08-16,Handysize,Mozambique,12.49,470.2,0.344
2024-08-17,Handysize,Mozambique,12.85,433.7,0.293
2024-08-18,Handysize,Mozambique,13.05,441.5,0.408
2024-08-19,Handysize,Mozambique,13.17,443.0,0.282
2024-08-20,Handysize,Mozambique,13.46,434.5,0.51
2024-08-21,Handysize,Mozambique,13.43,417.3,0.636
2024-08-22,Handysize,Mozambique,13.68,423.3,0.422
2024-08-23,Handysize,Mozambique,13.55,453.6,0.243
2024-08-24,Handysize,Mozambique,13.32,441.6,0.545
2024-08-25,Handysize,Mozambique,13.1,443.9,0.34
2024-08-26,Handysize,Mozambique,12.99,445.3,0.505
2024-08-27,Handysize,Mozambique,13.05,421.5,0.406
2024-08-28,Handysize,Mozambique,13.05,460.3,0.546
2024-08-29,Handysize,Mozambique,13.4,435.6,0.696
2024-08-30,Handysize,Mozambique,13.16,450.3,0.272
2024-08-31,Handysize,Mozambique,12.91,439.0,0.594
2024-09-01,Handysize,Mozambique,12.98,418.3,0.211
2024-09-02,Handysize,Mozambique,13.22,459.4,0.393
2024-09-03,Handysize,Mozambique,13.16,420.5,0.499
2024-09-04,Handysize,Mozambique,13.31,422.9,0.504
2024-09-05,Handysize,Mozambique,13.55,444.8,0.424
2024-09-06,Handysize,Mozambique,13.16,423.6,0.518
2024-09-07,Handysize,Mozambique,13.44,443.4,0.64
2024-09-08,Handysize,Mozambique,13.81,402.8,0.495
2024-09-09,Handysize,Mozambique,14.03,417.5,0.617
2024-09-10,Handysize,Mozambique,13.8,437.4,0.411
2024-09-11,Handysize,Mozambique,12.94,424.8,0.319
2024-09-12,Handysize,Mozambique,13.49,432.0,0.427
2024-09-13,Handysize,Mozambique,13.64,463.9,0.75
2024-09-14,Handysize,Mozambique,13.2,416.4,0.428
2024-09-15,Handysize,Mozambique,13.32,473.5,0.693
2024-09-16,Handysize,Mozambique,13.34,427.7,0.563
2024-09-17,Handysize,Mozambique,13.66,422.2,0.515
2024-09-18,Handysize,Mozambique,14.14,427.6,0.501
2024-09-19,Handysize,Mozambique,13.93,418.2,0.267
2024-09-20,Handysize,Mozambique,14.19,429.0,0.184
2024-09-21,Handysize,Mozambique,13.94,414.5,0.881
2024-09-22,Handysize,Mozambique,13.75,445.0,0.709
2024-09-23,Handysize,Mozambique,13.56,425.6,0.66
2024-09-24,Handysize,Mozambique,13.32,441.7,0.611
2024-09-25,Handysize,Mozambique,13.29,411.2,0.334
2024-09-26,Handysize,Mozambique,12.88,417.7,0.46
2024-09-27,Handysize,Mozambique,13.27,387.7,0.556
2024-09-28,Handysize,Mozambique,13.57,448.1,0.267
2024-09-29,Handysize,Mozambique,13.68,423.5,0.347
2024-09-30,Handysize,Mozambique,13.24,422.5,0.68
2024-10-01,Handysize,Mozambique,13.48,432.6,0.536
2024-10-02,Handysize,Mozambique,13.19,394.6,0.63
2024-10-03,Handysize,Mozambique,12.52,414.2,0.676
2024-10-04,Handysize,Mozambique,12.54,411.4,0.594
2024-10-05,Handysize,Mozambique,12.81,419.8,0.365
2024-10-06,Handysize,Mozambique,12.82,441.8,0.613
2024-10-07,Handysize,Mozambique,11.96,411.6,0.396
2024-10-08,Handysize,Mozambique,11.72,419.4,0.37
2024-10-09,Handysize,Mozambique,12.02,413.3,0.396
2024-10-10,Handysize,Mozambique,11.92,445.6,0.598
2024-10-11,Handysize,Mozambique,12.19,404.5,0.59
2024-10-12,Handysize,Mozambique,12.64,427.3,0.271
2024-10-13,Handysize,Mozambique,13.21,413.5,0.257
2024-10-14,Handysize,Mozambique,13.4,418.5,0.16
2024-10-15,Handysize,Mozambique,12.97,436.2,0.44
2024-10-16,Handysize,Mozambique,12.85,438.0,0.603
2024-10-17,Handysize,Mozambique,12.93,422.3,0.421
2024-10-18,Handysize,Mozambique,14.0,433.0,0.416
2024-10-19,Handysize,Mozambique,14.69,424.7,0.467
2024-10-20,Handysize,Mozambique,14.64,423.2,0.561
2024-10-21,Handysize,Mozambique,14.51,411.1,0.618
2024-10-22,Handysize,Mozambique,14.06,424.9,0.428
2024-10-23,Handysize,Mozambique,13.7,440.1,0.538
2024-10-24,Handysize,Mozambique,13.38,401.6,0.481
2024-10-25,Handysize,Mozambique,13.39,417.4,0.491
2024-10-26,Handysize,Mozambique,14.21,422.5,0.301
2024-10-27,Handysize,Mozambique,14.25,414.8,0.598
2024-10-28,Handysize,Mozambique,13.82,414.4,0.85
2024-10-29,Handysize,Mozambique,13.85,406.5,0.604
2024-10-30,Handysize,Mozambique,13.24,411.8,0.708
2024-10-31,Handysize,Mozambique,13.6,396.3,0.418
2024-11-01,Handysize,Mozambique,14.3,419.7,0.471
2024-11-02,Handysize,Mozambique,14.99,446.0,0.563
2024-11-03,Handysize,Mozambique,15.22,441.5,0.548
2024-11-04,Handysize,Mozambique,14.83,399.5,0.311
2024-11-05,Handysize,Mozambique,14.73,413.4,0.726
2024-11-06,Handysize,Mozambique,14.42,422.8,0.528
2024-11-07,Handysize,Mozambique,14.43,414.2,0.642
2024-11-08,Handysize,Mozambique,14.06,409.7,0.666
2024-11-09,Handysize,Mozambique,14.24,411.4,0.437
2024-11-10,Handysize,Mozambique,14.53,435.1,0.351
2024-11-11,Handysize,Mozambique,14.12,406.2,0.612
2024-11-12,Handysize,Mozambique,14.43,419.4,0.45
2024-11-13,Handysize,Mozambique,14.5,418.8,0.367
2024-11-14,Handysize,Mozambique,13.97,431.8,0.455
2024-11-15,Handysize,Mozambique,13.47,445.3,0.643
2024-11-16,Handysize,Mozambique,13.05,408.7,0.653
2024-11-17,Handysize,Mozambique,13.36,431.3,0.782
2024-11-18,Handysize,Mozambique,12.82,407.2,0.581
2024-11-19,Handysize,Mozambique,13.57,419.6,0.68
2024-11-20,Handysize,Mozambique,13.78,425.0,0.824
2024-11-21,Handysize,Mozambique,13.55,399.2,0.517
2024-11-22,Handysize,Mozambique,13.35,389.9,0.587
2024-11-23,Handysize,Mozambique,13.38,424.5,0.646
2024-11-24,Handysize,Mozambique,12.84,412.8,0.581
2024-11-25,Handysize,Mozambique,12.61,406.2,0.817
2024-11-26,Handysize,Mozambique,13.32,438.0,0.466
2024-11-27,Handysize,Mozambique,13.48,392.0,0.478
2024-11-28,Handysize,Mozambique,14.7,407.9,0.362
2024-11-29,Handysize,Mozambique,13.66,371.6,0.43
2024-11-30,Handysize,Mozambique,13.01,408.2,0.563
2024-12-01,Handysize,Mozambique,12.27,385.3,0.736
2024-12-02,Handysize,Mozambique,12.43,413.3,0.425
2024-12-03,Handysize,Mozambique,12.08,422.0,0.634
2024-12-04,Handysize,Mozambique,11.44,409.2,0.496
2024-12-05,Handysize,Mozambique,11.2,414.4,0.521
2024-12-06,Handysize,Mozambique,11.39,437.5,0.252
2024-12-07,Handysize,Mozambique,11.16,399.2,0.314
2024-12-08,Handysize,Mozambique,11.16,417.6,0.488
2024-12-09,Handysize,Mozambique,10.82,390.0,0.779
2024-12-10,Handysize,Mozambique,10.43,392.0,0.605
2024-12-11,Handysize,Mozambique,10.23,419.5,0.632
2024-12-12,Handysize,Mozambique,11.0,410.0,0.752
2024-12-13,Handysize,Mozambique,11.11,390.2,0.832
2024-12-14,Handysize,Mozambique,11.32,376.2,0.342
2024-12-15,Handysize,Mozambique,11.31,410.7,0.741
2024-12-16,Handysize,Mozambique,11.09,419.5,0.344
2024-12-17,Handysize,Mozambique,11.16,376.7,0.411
2024-12-18,Handysize,Mozambique,11.22,404.4,0.433
2024-12-19,Handysize,Mozambique,11.69,361.7,0.506
2024-12-20,Handysize,Mozambique,11.17,429.3,0.543
2024-12-21,Handysize,Mozambique,10.92,392.1,0.478
2024-12-22,Handysize,Mozambique,11.17,397.4,0.448
2024-12-23,Handysize,Mozambique,11.41,412.4,0.326
2024-12-24,Handysize,Mozambique,11.65,441.9,0.635
2024-12-25,Handysize,Mozambique,11.74,410.6,0.484
2024-12-26,Handysize,Mozambique,11.74,417.1,0.475
2024-12-27,Handysize,Mozambique,12.31,421.8,0.703
2024-12-28,Handysize,Mozambique,12.85,413.1,0.592
2024-12-29,Handysize,Mozambique,12.58,397.4,0.575
2024-12-30,Handysize,Mozambique,12.57,395.7,0.49
2024-12-31,Handysize,Mozambique,12.63,404.5,0.787
2025-01-01,Handysize,Mozambique,12.62,402.1,0.381
